vsw_id,profile_HIGH_values,scenario_id,theme_id,scenario_brief,A0_text,A1_text,condition,modifier_text,pressured_values,llm_decision,llm_confidence,llm_driving_values,llm_reasoning,dp_score_A0,dp_score_A1,dp_decision,llm_dp_agree,llm_changed_from_baseline,dp_changed_from_baseline,llm_change_explanation
VSW_0852,"Self-Direction, Stimulation, Achievement, Security, Tradition",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,BASELINE,,,A1,high,Security; Tradition,The high value on security and tradition leads to prioritizing the upgrade of the facility's security systems for stability and preserving the community center's role.,0.0,1.0,A1,YES,,,
VSW_0852,"Self-Direction, Stimulation, Achievement, Security, Tradition",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_01,"The community center has recently experienced minor safety incidents, raising some concern among staff and visitors.",Security,A1,high,Security; Achievement,"The person prioritizes stability and predictability, and addressing safety concerns aligns with achieving a secure environment.",0.0,1.0,A1,YES,NO,NO,
VSW_0852,"Self-Direction, Stimulation, Achievement, Security, Tradition",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_02,"The grant is the only new funding expected for the center this year, and additional resources are unlikely.",Power + Achievement,A1,high,Security; Tradition,"The high value on security and tradition leads to prioritizing the stability and predictability of the facility over new, but less secure, programming.",0.0,1.0,A1,YES,NO,NO,
VSW_0852,"Self-Direction, Stimulation, Achievement, Security, Tradition",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_03,Local media outlets have announced they will report on the project selected for funding.,Conformity + Power,A1,high,Security; Tradition,"The person's high value on security and tradition leads to prioritizing the upgrade of the facility's security systems, ensuring stability and preserving the community center's role.",0.0,1.5,A1,YES,NO,NO,
VSW_0852,"Self-Direction, Stimulation, Achievement, Security, Tradition",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_04,Some community members advocating for each project are from neighborhoods with different backgrounds and interests.,Tradition + Universalism,A1,high,Security; Tradition,The person's high value on security and tradition leads to prioritizing the upgrade of the facility's security systems for stability and preservation of the community center.,0.5,1.0,A1,YES,NO,NO,
VSW_0852,"Self-Direction, Stimulation, Achievement, Security, Tradition",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_05,The grant must be allocated within a short window or the funds will be redirected elsewhere.,Achievement + Security,A1,high,Security; Achievement,"The person's high value on security and achievement leads to prioritizing the upgrade of security systems for stability and predictability, ensuring the facility's long-term success.",0.0,1.0,A1,YES,NO,NO,
VSW_0852,"Self-Direction, Stimulation, Achievement, Security, Tradition",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_06,Several board members are also involved in the decision and have expressed willingness to support either option.,Benevolence,A1,high,Security; Tradition,"The person's high value on security and tradition leads to prioritizing the upgrade of the facility's security systems, ensuring stability and preserving the community center's role in the community.",0.5,1.0,A1,YES,NO,NO,
VSW_0852,"Self-Direction, Stimulation, Achievement, Security, Tradition",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_07,You have limited experience with grant allocation decisions and are unsure which project will have the greatest impact.,Self-Direction + Security,A1,medium,Security; Tradition,"The person prioritizes stability and preserving cultural heritage, making security upgrades more aligned with their values.",0.0,1.0,A1,YES,NO,NO,
VSW_0852,"Self-Direction, Stimulation, Achievement, Security, Tradition",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_08,The center's director has stated a preference for following the established funding guidelines.,Conformity + Tradition,A1,high,Security; Tradition,"The high value on security and tradition leads to prioritizing the upgrade of the facility's security systems, aligning with the director's preference for established guidelines.",0.0,1.5,A1,YES,NO,NO,
VSW_0852,"Self-Direction, Stimulation, Achievement, Security, Tradition",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,BASELINE,,,A1,high,Security; Tradition,"The person prioritizes security and tradition, making maintaining local stability and heritage through neighborhood watch patrols more aligned with their values.",0.0,1.0,A1,YES,,,
