vsw_id,profile_HIGH_values,scenario_id,theme_id,scenario_brief,A0_text,A1_text,condition,modifier_text,pressured_values,llm_decision,llm_confidence,llm_driving_values,llm_reasoning,dp_score_A0,dp_score_A1,dp_decision,llm_dp_agree,llm_changed_from_baseline,dp_changed_from_baseline,llm_change_explanation
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,BASELINE,,,A1,high,Security; Conformity,"The person's high priority on stability, predictability, and following norms makes upgrading the security systems the most appealing choice.",1.0,2.0,A1,YES,,,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_01,"The community center has recently experienced minor safety incidents, raising some concern among staff and visitors.",Security,A1,high,Security; Conformity,"The person's high priority for security and conformity, combined with the recent safety incidents, makes upgrading security systems the most appealing choice.",1.0,2.0,A1,YES,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_02,"The grant is the only new funding expected for the center this year, and additional resources are unlikely.",Power + Achievement,A1,high,Security; Conformity; Universalism,"The high priority on security and conformity makes upgrading the facility's safety systems the most appealing choice, as it ensures stability and protects everyone in the community.",1.0,2.0,A1,YES,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_03,Local media outlets have announced they will report on the project selected for funding.,Conformity + Power,A1,high,Security; Conformity; Universalism,"The strong preference for security and conformity, combined with a universalist concern for the safety of all facility users, makes upgrading security systems the priority.",1.0,2.0,A1,YES,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_04,Some community members advocating for each project are from neighborhoods with different backgrounds and interests.,Tradition + Universalism,A1,high,Security; Conformity,The high priority placed on security and conformity makes upgrading the facility's security systems the most appealing choice for ensuring stability and predictability.,1.0,2.0,A1,YES,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_05,The grant must be allocated within a short window or the funds will be redirected elsewhere.,Achievement + Security,A1,high,Security; Conformity,The person's high priority on security and conformity makes upgrading the facility's security systems the most appealing choice to ensure stability and adherence to safety norms.,1.0,2.0,A1,YES,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_06,Several board members are also involved in the decision and have expressed willingness to support either option.,Benevolence,A1,high,Security; Conformity,"The strong preference for stability, predictability, and following safety norms makes upgrading the security systems the most aligned choice.",1.5,2.0,A1,YES,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_07,You have limited experience with grant allocation decisions and are unsure which project will have the greatest impact.,Self-Direction + Security,A1,high,Security; Conformity; Universalism,"The high priority on security and conformity makes upgrading the facility's safety systems the most predictable and rule-abiding choice, while also ensuring the safety of all users.",1.0,2.0,A1,YES,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_08,The center's director has stated a preference for following the established funding guidelines.,Conformity + Tradition,A1,high,Security; Conformity,The choice directly satisfies the high value for security and aligns with the desire to conform to the director's preference for established guidelines.,1.0,2.0,A1,YES,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,BASELINE,,,A0,medium,Universalism,"High Universalism prioritizes the well-being of all individuals equally, outweighing the local focus of neighborhood security, especially since Benevolence is low.",1.0,2.0,A1,NO,,,
