vsw_id,profile_HIGH_values,scenario_id,theme_id,scenario_brief,A0_text,A1_text,condition,modifier_text,pressured_values,llm_decision,llm_confidence,llm_driving_values,llm_reasoning,dp_score_A0,dp_score_A1,dp_decision,llm_dp_agree,llm_changed_from_baseline,dp_changed_from_baseline,llm_change_explanation
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,BASELINE,,,A1,high,Security; Universalism; Conformity,"The high priority placed on security, stability, and the well-being of all individuals makes upgrading the facility's security systems the most appealing choice to ensure a safe and predictable environment for everyone.",2.0,2.0,TIE,NO,,,
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_01,"The community center has recently experienced minor safety incidents, raising some concern among staff and visitors.",Security,A1,high,Security; Benevolence,"The high priority on security, combined with recent safety incidents, makes upgrading the security systems essential to ensure the safety and well-being of everyone using the facility.",2.0,2.0,TIE,NO,NO,NO,
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_02,"The grant is the only new funding expected for the center this year, and additional resources are unlikely.",Power + Achievement,A1,high,Security; Universalism,"Prioritizing the facility's security ensures a stable and safe environment for all community members, aligning with the high value placed on security and the collective well-being of everyone.",2.0,2.0,TIE,NO,NO,NO,
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_03,Local media outlets have announced they will report on the project selected for funding.,Conformity + Power,A1,medium,Security; Benevolence; Conformity,"The high priority on security and stability, combined with a desire to protect the well-being of all users (benevolence), makes upgrading the facility's security the most responsible and predictable choice.",2.0,2.0,TIE,NO,NO,NO,
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_04,Some community members advocating for each project are from neighborhoods with different backgrounds and interests.,Tradition + Universalism,A1,medium,Security; Universalism,"The person prioritizes the stability and safety of the facility for all its members, aligning with their high values of security and the universal well-being of the entire community.",2.0,2.0,TIE,NO,NO,NO,
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_05,The grant must be allocated within a short window or the funds will be redirected elsewhere.,Achievement + Security,A1,high,Security; Conformity; Universalism,"The high priority on security and stability, combined with a low interest in new initiatives, makes upgrading the facility's safety systems the most appealing choice to ensure a predictable and safe environment for all.",2.0,2.0,TIE,NO,NO,NO,
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_06,Several board members are also involved in the decision and have expressed willingness to support either option.,Benevolence,A1,high,Security; Universalism; Benevolence,"Prioritizing the security upgrade ensures the safety and stability of the facility for all community members, aligning with the high value placed on security and the well-being of everyone.",2.0,2.0,TIE,NO,NO,NO,
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_07,You have limited experience with grant allocation decisions and are unsure which project will have the greatest impact.,Self-Direction + Security,A1,medium,Security; Universalism,The high priority on security and the well-being of all community members makes upgrading the facility's safety systems the most stable and protective choice.,2.0,2.0,TIE,NO,NO,NO,
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,MOD_SC001_1_08,The center's director has stated a preference for following the established funding guidelines.,Conformity + Tradition,A1,high,Security; Conformity,The choice prioritizes the high value of security and the desire to conform to the director's preference for established guidelines.,2.0,2.0,TIE,NO,NO,NO,
VSW_0031,"Security, Conformity, Tradition, Benevolence, Universalism",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,BASELINE,,,A0,high,Universalism; Benevolence,The person's high priority on the well-being of all individuals and moral rightness outweighs the localized benefit of neighborhood security.,2.0,2.0,TIE,NO,,,
